level_0,level_1,level_2,control_data_Oz
163,0,5,1.2375936969663006e-05
163,0,6,1.1512681693260469e-05
163,0,7,1.1545499900568273e-05
163,0,8,1.3098378453472678e-05
163,0,9,1.3983209127310051e-05
163,0,10,1.1355777120164066e-05
163,0,11,4.861521010435498e-06
163,0,12,-2.487410202551226e-06
163,0,13,-6.914882499853259e-06
163,0,14,-7.159363410482009e-06
163,0,15,-5.3174405248873375e-06
163,0,16,-4.4694320178925164e-06
163,0,17,-5.589515505179061e-06
163,0,18,-6.7056623355397915e-06
163,0,19,-5.220162425327671e-06
163,0,20,-7.635943916381896e-07
163,0,21,4.061863425294695e-06
163,0,22,6.067168669146204e-06
163,0,23,4.319119826290678e-06
163,0,24,1.122058273161931e-06
163,0,25,-1.1157209367229112e-07
163,0,26,2.165900364603759e-06
163,0,27,6.27634008454293e-06
163,0,28,8.900489179564477e-06
163,0,29,7.955084702494883e-06
163,0,30,4.4186640228830495e-06
163,0,31,1.2930804779769735e-06
163,0,32,1.0345379605040486e-06
163,0,33,3.4643901533496022e-06
163,0,34,6.241766188636662e-06
163,0,35,6.972650693787643e-06
163,0,36,5.273282737468856e-06
164,0,0,-7.512352224768963e-07
164,0,1,1.79454621447971e-06
164,0,2,4.5830690169977985e-06
164,0,3,3.914102548268288e-06
164,0,4,-2.0292550591396452e-07
164,0,5,-4.2325595762542935e-06
164,0,6,-4.420587786104906e-06
164,0,7,-3.331452312143041e-07
164,0,8,5.077278986560612e-06
164,0,9,8.275405103253647e-06
164,0,10,8.321459732850412e-06
164,0,11,6.984545429472556e-06
164,0,12,6.598255375234489e-06
164,0,13,7.54650475177362e-06
164,0,14,8.489750452186917e-06
164,0,15,8.073359033254667e-06
164,0,16,6.696774025585859e-06
164,0,17,5.830944515341065e-06
164,0,18,6.352199947354568e-06
164,0,19,7.196360200309904e-06
164,0,20,6.426568238833072e-06
164,0,21,2.9808343686799977e-06
164,0,22,-2.0203966715618468e-06
164,0,23,-6.425361157446892e-06
164,0,24,-8.550105249091687e-06
164,0,25,-8.393747828016023e-06
164,0,26,-6.881826368727926e-06
164,0,27,-5.0233583190699405e-06
164,0,28,-3.0330073511256994e-06
164,0,29,-9.831096723312554e-07
164,0,30,1.08663318115159e-06
164,0,31,2.859591447169392e-06
164,0,32,4.423298444154462e-06
164,0,33,5.911271816194381e-06
164,0,34,7.337851384566743e-06
164,0,35,7.888439840138923e-06
164,0,36,6.797382330995161e-06
165,0,0,1.3314246842256232e-06
165,0,1,-3.6324989737430426e-06
165,0,2,-1.0609356990083781e-05
165,0,3,-1.4456000860124836e-05
165,0,4,-1.3211436650141127e-05
165,0,5,-9.209967675720789e-06
165,0,6,-6.175945692290673e-06
165,0,7,-5.538306587131605e-06
165,0,8,-5.774687537825666e-06
165,0,9,-4.754849285658065e-06
165,0,10,-2.320973761040326e-06
165,0,11,-4.707168343086091e-08
165,0,12,7.82381733023196e-07
165,0,13,7.614383889407749e-07
165,0,14,1.5209430102178248e-06
165,0,15,3.7754053317769285e-06
165,0,16,6.115315864183989e-06
165,0,17,6.193110404154067e-06
165,0,18,2.700890622010221e-06
165,0,19,-3.194317516623139e-06
165,0,20,-8.691988607469774e-06
165,0,21,-1.1054986117528542e-05
165,0,22,-9.365986037166579e-06
165,0,23,-4.7348986095826855e-06
165,0,24,2.878136953909593e-07
165,0,25,3.442491339593996e-06
165,0,26,3.707888082090028e-06
165,0,27,1.9955269023691583e-06
165,0,28,1.8427163287843213e-07
165,0,29,-2.80071303303601e-07
165,0,30,2.6862913218903453e-07
165,0,31,4.330632756094097e-07
165,0,32,-8.429962816186625e-07
165,0,33,-2.6655662110648665e-06
165,0,34,-2.9168223116259615e-06
165,0,35,-2.3895995938357366e-08
165,0,36,5.00826143439131e-06
166,0,0,-4.3608293448849753e-07
166,0,1,-4.052310820400689e-06
166,0,2,-6.876733198322104e-06
166,0,3,-6.392112941037682e-06
166,0,4,-3.0728388540823208e-06
166,0,5,8.726280059792198e-08
166,0,6,4.93262457968387e-07
166,0,7,-1.6443631711274482e-06
166,0,8,-3.7563550554697215e-06
166,0,9,-3.6251706291248363e-06
166,0,10,-1.472841289915806e-06
166,0,11,5.219814361700116e-07
166,0,12,8.277059474140824e-07
166,0,13,2.609575897400001e-07
166,0,14,1.1319941391289755e-06
166,0,15,4.669461556208677e-06
166,0,16,9.304824336550373e-06
166,0,17,1.1552113018542347e-05
166,0,18,8.929005840666677e-06
166,0,19,2.1245230844289706e-06
166,0,20,-5.126334221122178e-06
166,0,21,-8.528553862317335e-06
166,0,22,-6.002447206214214e-06
166,0,23,7.665544331386879e-07
166,0,24,7.373695662691378e-06
166,0,25,9.41736666781629e-06
166,0,26,5.545068498441106e-06
166,0,27,-1.2893030735758123e-06
166,0,28,-5.418955414628876e-06
166,0,29,-2.597624591143795e-06
166,0,30,6.434973425194224e-06
166,0,31,1.5770396801947006e-05
166,0,32,1.8575878042927053e-05
166,0,33,1.2478597822745854e-05
166,0,34,1.8526856641568897e-06
166,0,35,-5.593760298914428e-06
166,0,36,-4.928450726536299e-06
167,0,0,-4.572743705393652e-06
167,0,1,-2.4746350759818783e-06
167,0,2,3.579150469377783e-07
167,0,3,2.2784086807673223e-06
167,0,4,2.094625082753134e-06
167,0,5,9.862355147183575e-07
167,0,6,1.4406489968710892e-06
167,0,7,4.792729012955598e-06
167,0,8,9.29006796669316e-06
167,0,9,1.1414115749183902e-05
167,0,10,8.616885444261287e-06
167,0,11,1.7734415715095259e-06
167,0,12,-5.446753574905969e-06
167,0,13,-9.058168642158337e-06
167,0,14,-7.757801474421119e-06
167,0,15,-3.2122716698994357e-06
167,0,16,1.2119976598636361e-06
167,0,17,3.041507670634074e-06
167,0,18,1.7340941016404007e-06
167,0,19,-1.101581272494793e-06
167,0,20,-3.2289994605015876e-06
167,0,21,-2.9431972945725136e-06
167,0,22,-3.624499012752304e-07
167,0,23,2.981140322702233e-06
167,0,24,4.7865357177421174e-06
167,0,25,3.843849538477689e-06
167,0,26,5.727342880924684e-07
167,0,27,-2.9260920636635016e-06
167,0,28,-4.708718258505213e-06
167,0,29,-4.0233637863991965e-06
167,0,30,-2.0589441498793717e-06
167,0,31,-4.03545442724579e-07
167,0,32,-4.444010310463149e-08
167,0,33,-3.7206708029402485e-07
167,0,34,-4.2752963691295505e-07
167,0,35,2.8254606116136947e-07
167,0,36,9.84554950383379e-07
168,0,0,-6.3065251227509235e-06
168,0,1,3.979545513357946e-07
168,0,2,2.2030435830808215e-06
168,0,3,-1.0666737739269437e-06
168,0,4,-5.177084390035224e-06
168,0,5,-6.434766787994902e-06
168,0,6,-5.188974032549731e-06
168,0,7,-4.381347818511132e-06
168,0,8,-5.202148609198049e-06
168,0,9,-5.2384167118600254e-06
168,0,10,-1.4104222128556623e-06
168,0,11,5.5970472128156145e-06
168,0,12,1.0685676693423488e-05
168,0,13,8.898109941389185e-06
168,0,14,6.366652636926333e-07
168,0,15,-7.971730638572656e-06
168,0,16,-1.0483991510927548e-05
168,0,17,-5.871482877590437e-06
168,0,18,8.571360140588843e-07
168,0,19,3.8713664829888035e-06
168,0,20,2.0022686228959798e-06
168,0,21,-7.465691053146548e-07
168,0,22,-6.372559464041854e-08
168,0,23,3.908162456383555e-06
168,0,24,6.6338122530290805e-06
168,0,25,4.167492141532594e-06
168,0,26,-2.4628865870471902e-06
168,0,27,-7.684064736072937e-06
168,0,28,-6.533956281648296e-06
168,0,29,7.672960351295642e-07
168,0,30,8.829836719694906e-06
168,0,31,1.190992715704146e-05
168,0,32,8.48185531046212e-06
168,0,33,1.9508934492145616e-06
168,0,34,-2.998750505077194e-06
168,0,35,-4.312839219584527e-06
168,0,36,-3.644225271006677e-06
169,0,0,1.8141392772330232e-05
169,0,1,1.4076460711866029e-05
169,0,2,7.30005351179359e-06
169,0,3,1.5285604832060331e-06
169,0,4,-1.1903948866378683e-06
169,0,5,-1.2633352714133114e-06
169,0,6,3.7591481599257645e-10
169,0,7,2.2263664836616844e-06
169,0,8,5.712396608570911e-06
169,0,9,9.69003318347086e-06
169,0,10,1.1426802836664806e-05
169,0,11,8.11692164733144e-06
169,0,12,-1.20557242076038e-07
169,0,13,-9.182335043481885e-06
169,0,14,-1.3725087251142964e-05
169,0,15,-1.1184085618188015e-05
169,0,16,-3.852445354931173e-06
169,0,17,3.197425441964349e-06
169,0,18,5.952622539123482e-06
169,0,19,4.096889521973423e-06
169,0,20,2.116614755030801e-07
169,0,21,-2.6303103760210475e-06
169,0,22,-2.9278241053993674e-06
169,0,23,-7.581878548282017e-07
169,0,24,2.777200139009116e-06
169,0,25,6.311335985997109e-06
169,0,26,8.448692950354037e-06
169,0,27,8.499417289617168e-06
169,0,28,6.856570064281225e-06
169,0,29,5.049595058819763e-06
169,0,30,4.36970410336765e-06
169,0,31,4.7370948574212534e-06
169,0,32,4.582214091965393e-06
169,0,33,2.668786549952891e-06
169,0,34,-5.228282666994512e-07
169,0,35,-2.7179411013373704e-06
169,0,36,-1.980094777938459e-06
170,0,0,1.194731175541597e-05
170,0,1,5.040900289341252e-06
170,0,2,-3.3576896885391643e-06
170,0,3,-7.0660950912232695e-06
170,0,4,-4.031678750884588e-06
170,0,5,2.392517343831972e-06
170,0,6,7.258734075482696e-06
170,0,7,8.296346764770845e-06
170,0,8,6.893817147054777e-06
170,0,9,5.27303790149149e-06
170,0,10,3.951744715546178e-06
170,0,11,2.0032243199428438e-06
170,0,12,-5.042467894432587e-07
170,0,13,-1.6831864082426598e-06
170,0,14,4.144459642614334e-07
170,0,15,5.099089761227774e-06
170,0,16,9.184653163612307e-06
170,0,17,9.815656231530474e-06
170,0,18,7.423836470145156e-06
170,0,19,5.062139173731418e-06
170,0,20,5.14698120635161e-06
170,0,21,6.715182198624046e-06
170,0,22,6.557871627086722e-06
170,0,23,2.737109975755456e-06
170,0,24,-2.9732277186789017e-06
170,0,25,-6.673741253819185e-06
170,0,26,-5.8325954301483235e-06
170,0,27,-1.5530442628415374e-06
170,0,28,2.9789471671456974e-06
170,0,29,5.452203631038085e-06
170,0,30,6.156678956241218e-06
170,0,31,6.653252156872333e-06
170,0,32,7.728234892619547e-06
170,0,33,8.63286199222858e-06
170,0,34,8.675871633518435e-06
170,0,35,8.43878600631894e-06
170,0,36,9.46177838615929e-06
171,0,0,-4.079511988346643e-06
171,0,1,-1.9143570456115643e-06
171,0,2,7.09233346806358e-07
171,0,3,1.9196763164036168e-06
171,0,4,1.3139229136207293e-06
171,0,5,3.9415750184878235e-07
171,0,6,1.1520434953809675e-06
171,0,7,3.843633442533327e-06
171,0,8,6.3500302567616874e-06
171,0,9,5.82985166649113e-06
171,0,10,1.5783311263106741e-06
171,0,11,-3.79759227345835e-06
171,0,12,-6.197275162354485e-06
171,0,13,-3.560758758193943e-06
171,0,14,2.2944530770403786e-06
171,0,15,7.126368397401546e-06
171,0,16,8.046264821887235e-06
171,0,17,5.824896011686264e-06
171,0,18,3.854094086951115e-06
171,0,19,4.604999481169498e-06
171,0,20,7.284295242557975e-06
171,0,21,8.786027450651338e-06
171,0,22,7.1191295470633274e-06
171,0,23,3.4375407779595364e-06
171,0,24,9.965855645787612e-07
171,0,25,1.7921600641445821e-06
171,0,26,4.547533967076375e-06
171,0,27,5.827300351915699e-06
171,0,28,3.533322576813549e-06
171,0,29,-1.1443874598168294e-06
171,0,30,-4.781456371655968e-06
171,0,31,-5.033607596915886e-06
171,0,32,-2.6404101329357936e-06
171,0,33,-6.198855409422363e-07
171,0,34,-1.1403625819036281e-06
171,0,35,-3.6071022433122946e-06
171,0,36,-5.209503147264057e-06
172,0,0,-1.272091777393099e-05
172,0,1,-1.1076941319956499e-05
172,0,2,-6.160235444376027e-06
172,0,3,-8.526481123861108e-07
172,0,4,1.5850648432840007e-06
172,0,5,-7.571388890982811e-08
172,0,6,-4.417511874977675e-06
172,0,7,-8.913206826067816e-06
172,0,8,-1.1695936874845053e-05
172,0,9,-1.2149990106141045e-05
172,0,10,-1.0303705647689558e-05
172,0,11,-6.540291458037367e-06
172,0,12,-1.836525762054987e-06
172,0,13,2.093111319748946e-06
172,0,14,3.803268611875639e-06
172,0,15,3.4072091292034325e-06
172,0,16,2.6856693184545342e-06
172,0,17,3.2307151313325775e-06
172,0,18,4.61887691533382e-06
172,0,19,4.680597773301008e-06
172,0,20,2.025279384890543e-06
172,0,21,-1.950665711737844e-06
172,0,22,-3.983348201712193e-06
172,0,23,-2.263622297584504e-06
172,0,24,1.444548455463047e-06
172,0,25,3.3025255598737003e-06
172,0,26,1.3914193212231238e-06
172,0,27,-2.106063252090953e-06
172,0,28,-2.947828805460837e-06
172,0,29,6.94522406210176e-07
172,0,30,6.085072254516328e-06
172,0,31,8.2765132316148e-06
172,0,32,4.8388269345008114e-06
172,0,33,-1.9667526723635777e-06
172,0,34,-7.5009761739202e-06
172,0,35,-9.048636409945954e-06
172,0,36,-7.4879012778926815e-06
173,0,0,-1.2891504057928977e-05
173,0,1,-1.8672267020453017e-05
173,0,2,-1.8956294216495662e-05
173,0,3,-1.2973157765875125e-05
173,0,4,-5.5115987291192434e-06
173,0,5,-3.164429701288114e-06
173,0,6,-8.505792483773714e-06
173,0,7,-1.7618139362326102e-05
173,0,8,-2.3501798918963202e-05
173,0,9,-2.2120573305458918e-05
173,0,10,-1.5513210613943046e-05
173,0,11,-9.496241687508174e-06
173,0,12,-8.365768132593751e-06
173,0,13,-1.1660513874672557e-05
173,0,14,-1.54631607559608e-05
173,0,15,-1.641012519836612e-05
173,0,16,-1.4434578985397946e-05
173,0,17,-1.2136549229440079e-05
173,0,18,-1.1785263807805458e-05
173,0,19,-1.334758873662112e-05
173,0,20,-1.4851163944805618e-05
173,0,21,-1.444562097883777e-05
173,0,22,-1.1766130221782327e-05
173,0,23,-7.79556951576761e-06
173,0,24,-3.609542599532456e-06
173,0,25,1.815729687904345e-07
173,0,26,3.207807142240846e-06
173,0,27,4.5838624601874484e-06
173,0,28,3.078045893226502e-06
173,0,29,-1.9716963218382007e-06
173,0,30,-9.49343025744416e-06
173,0,31,-1.6862264852781066e-05
173,0,32,-2.116104910483284e-05
173,0,33,-2.1085801150065673e-05
173,0,34,-1.7673512310978205e-05
173,0,35,-1.3571711517542024e-05
173,0,36,-1.088801962249755e-05
174,0,0,2.6302132419854507e-06
174,0,1,-3.996751243433001e-06
174,0,2,-7.559604386057396e-06
174,0,3,-7.040439336697597e-06
174,0,4,-4.075750318204057e-06
174,0,5,-1.229721801926427e-06
174,0,6,2.4646675823361084e-08
174,0,7,-6.039321737215001e-08
174,0,8,-7.355913676764692e-08
174,0,9,1.2087363027639506e-06
174,0,10,3.921200608824574e-06
174,0,11,6.926703748365173e-06
174,0,12,8.62885730509806e-06
174,0,13,8.100349926022437e-06
174,0,14,5.908387626553141e-06
174,0,15,3.599823375206602e-06
174,0,16,2.3499495350748226e-06
174,0,17,1.7648552138010813e-06
174,0,18,2.936649523793735e-07
174,0,19,-3.039299963162093e-06
174,0,20,-6.990674696258077e-06
174,0,21,-8.667956846707787e-06
174,0,22,-5.961712029308445e-06
174,0,23,-4.105933219099469e-08
174,0,24,5.009906164634505e-06
174,0,25,5.2883494269229375e-06
174,0,26,5.637474343861303e-07
174,0,27,-5.434646381255557e-06
174,0,28,-8.075971102077082e-06
174,0,29,-5.701145431346563e-06
174,0,30,-4.555637655939396e-07
174,0,31,3.980270835393418e-06
174,0,32,5.681691703183638e-06
174,0,33,5.2715459663604705e-06
174,0,34,4.284303640992248e-06
174,0,35,3.2075819513493315e-06
174,0,36,1.8688468395513939e-06
175,0,0,6.3408698259889294e-06
175,0,1,2.9887840800877144e-06
175,0,2,1.9421401082763833e-06
175,0,3,2.2423686793799497e-06
175,0,4,2.775457365235609e-06
175,0,5,3.645594606250071e-06
175,0,6,5.752378723852391e-06
175,0,7,9.193881260791885e-06
175,0,8,1.2480256741106608e-05
175,0,9,1.3579923163427755e-05
175,0,10,1.1743528914308604e-05
175,0,11,8.139325048755108e-06
175,0,12,4.913461162234077e-06
175,0,13,3.4472188931242577e-06
175,0,14,3.8132796021061695e-06
175,0,15,5.419187517680227e-06
175,0,16,8.00062201149757e-06
175,0,17,1.1553436515252089e-05
175,0,18,1.555137883296428e-05
175,0,19,1.8379604717785186e-05
175,0,20,1.8114336395942958e-05
175,0,21,1.4074189157865032e-05
175,0,22,7.852417301050085e-06
175,0,23,2.495288791472204e-06
175,0,24,4.115696417494809e-07
175,0,25,1.4875227174084756e-06
175,0,26,3.2148451761459206e-06
175,0,27,2.624831943653813e-06
175,0,28,-1.158874710187777e-06
175,0,29,-6.1451298285481295e-06
175,0,30,-8.721880424581547e-06
175,0,31,-6.198208667730295e-06
175,0,32,1.414263736634254e-06
175,0,33,1.1351833551078415e-05
175,0,34,1.992378850121108e-05
175,0,35,2.443722951318665e-05
175,0,36,2.4356326684077476e-05
176,0,0,5.372526073209397e-06
176,0,1,2.048554991746209e-06
176,0,2,2.0912150232674925e-06
176,0,3,5.033952841109824e-06
176,0,4,9.213143631266706e-06
176,0,5,1.3334927114992245e-05
176,0,6,1.7015834126857428e-05
176,0,7,1.9548484415538372e-05
176,0,8,1.9658867970147992e-05
176,0,9,1.6439733980722483e-05
176,0,10,1.137413581668974e-05
176,0,11,8.027372797660495e-06
176,0,12,9.611340062722041e-06
176,0,13,1.5459589715910546e-05
176,0,14,2.0976738909378478e-05
176,0,15,2.0759911003670256e-05
176,0,16,1.34411051660382e-05
176,0,17,2.8905739303437827e-06
176,0,18,-4.513992165773058e-06
176,0,19,-5.1735333588687074e-06
176,0,20,-3.8251105822115377e-07
176,0,21,5.125359242787349e-06
176,0,22,7.694061901983794e-06
176,0,23,6.980583670492598e-06
176,0,24,5.443094859565158e-06
176,0,25,5.12437953508e-06
176,0,26,6.359148486979654e-06
176,0,27,7.936840238505455e-06
176,0,28,9.196160090750604e-06
176,0,29,1.0252656800711999e-05
176,0,30,1.1657260793974781e-05
176,0,31,1.2928139960253831e-05
176,0,32,1.3151917860778684e-05
176,0,33,1.1795788480651204e-05
176,0,34,1.0095948678474106e-05
176,0,35,9.97470866734659e-06
176,0,36,1.2787820205190331e-05
177,0,0,1.4620705078000927e-06
177,0,1,1.7641265266351625e-06
177,0,2,3.8051509021384768e-06
177,0,3,5.2731215750053e-06
177,0,4,4.1980417052224896e-06
177,0,5,7.209659195835279e-07
177,0,6,-3.1992760818110933e-06
177,0,7,-5.240410324276019e-06
177,0,8,-4.334674732507947e-06
177,0,9,-1.1496578907426689e-06
177,0,10,2.269048888752965e-06
177,0,11,3.7624071971033833e-06
177,0,12,2.3575914734708732e-06
177,0,13,-8.179528898848184e-07
177,0,14,-3.1782554761526052e-06
177,0,15,-2.5103518429474243e-06
177,0,16,9.59873628495706e-07
177,0,17,4.481570861959022e-06
177,0,18,4.819992754137966e-06
177,0,19,1.1539719879753436e-06
177,0,20,-4.121043155027264e-06
177,0,21,-7.358865805661167e-06
177,0,22,-6.8154536271907915e-06
177,0,23,-3.896672991543791e-06
177,0,24,-1.5791178392394307e-06
177,0,25,-1.4452466745560024e-06
177,0,26,-2.4174116693819744e-06
177,0,27,-2.0896499647613605e-06
177,0,28,6.35768001681229e-07
177,0,29,4.513214365892512e-06
177,0,30,7.214264149477915e-06
177,0,31,7.689604650282927e-06
177,0,32,7.045771886112493e-06
177,0,33,7.352871144093514e-06
177,0,34,9.381413977921588e-06
177,0,35,1.1756637279741646e-05
177,0,36,1.2167250860646377e-05
178,0,0,2.837884764172398e-07
178,0,1,-3.6747554169844005e-07
178,0,2,-5.437382778005556e-07
178,0,3,-4.259299266581691e-07
178,0,4,9.453463603572841e-07
178,0,5,4.072504513464003e-06
178,0,6,7.335683149165407e-06
178,0,7,7.598094930005741e-06
178,0,8,3.2630534892285755e-06
178,0,9,-3.2023505377467795e-06
178,0,10,-6.3560918571403885e-06
178,0,11,-2.51409568699359e-06
178,0,12,6.120748821815457e-06
178,0,13,1.2230313041419727e-05
178,0,14,9.197904865412485e-06
178,0,15,-2.6633170306338667e-06
178,0,16,-1.5527608279084534e-05
178,0,17,-2.0056590736755586e-05
178,0,18,-1.337919258658502e-05
178,0,19,-1.4880715974691745e-06
178,0,20,5.8428177869506955e-06
178,0,21,3.626838278634857e-06
178,0,22,-4.3682812898349944e-06
178,0,23,-9.387274034271373e-06
178,0,24,-5.946471808262679e-06
178,0,25,3.587575391774257e-06
178,0,26,1.154946456993132e-05
178,0,27,1.2260704716827043e-05
178,0,28,6.469151509000382e-06
178,0,29,-1.8025912409335928e-07
178,0,30,-3.033724760557148e-06
178,0,31,-1.852412815742292e-06
178,0,32,3.65851138662133e-07
178,0,33,1.7041247955788824e-06
178,0,34,2.964947860689522e-06
178,0,35,5.962397060728028e-06
178,0,36,1.0154130146807134e-05
179,0,0,1.7879302588821237e-05
179,0,1,1.0874842135466143e-05
179,0,2,5.731423601813406e-06
179,0,3,3.6603044099778586e-06
179,0,4,3.123847683292406e-06
179,0,5,1.8834662395044783e-06
179,0,6,-3.37777606122607e-07
179,0,7,-1.764407014805369e-06
179,0,8,-5.594928635825735e-07
179,0,9,2.7964337694509324e-06
179,0,10,5.8031408980956795e-06
179,0,11,6.045506687814468e-06
179,0,12,3.6027202977738566e-06
179,0,13,7.158805253575214e-07
179,0,14,-2.2396391493150507e-07
179,0,15,1.04362263036702e-06
179,0,16,3.010147019557051e-06
179,0,17,4.089253768141437e-06
179,0,18,4.46072924486051e-06
179,0,19,5.458191016648016e-06
179,0,20,8.056197231774362e-06
179,0,21,1.1436337251664506e-05
179,0,22,1.3723214419625166e-05
179,0,23,1.3436388890242408e-05
179,0,24,1.1046205491748904e-05
179,0,25,8.375053709839338e-06
179,0,26,7.4209333630138375e-06
179,0,27,8.573438517912304e-06
179,0,28,1.05710352483546e-05
179,0,29,1.1259190236588047e-05
179,0,30,9.535741406792645e-06
179,0,31,6.1635569190763954e-06
179,0,32,3.780157259765561e-06
179,0,33,4.668642647166998e-06
179,0,34,9.004827868498157e-06
179,0,35,1.3977071129375263e-05
179,0,36,1.602872094973878e-05
180,0,0,6.564337043119027e-06
180,0,1,6.65814087286615e-06
180,0,2,6.311452401320671e-06
180,0,3,6.374756871486184e-06
180,0,4,6.1914100128342944e-06
180,0,5,4.1395772021340525e-06
180,0,6,-2.876403229608504e-07
180,0,7,-5.5678025921432675e-06
180,0,8,-9.163087952518282e-06
180,0,9,-9.627191464216505e-06
180,0,10,-7.408751226998882e-06
180,0,11,-4.0367802886417915e-06
180,0,12,-6.794795455176361e-07
180,0,13,2.1100641193436695e-06
180,0,14,3.7963728229440416e-06
180,0,15,3.425732626171523e-06
180,0,16,3.9667334613031563e-07
180,0,17,-4.66392891795641e-06
180,0,18,-9.834265221001805e-06
180,0,19,-1.3214825791248315e-05
180,0,20,-1.4172549919933821e-05
180,0,21,-1.3314129517437955e-05
180,0,22,-1.1248076938762542e-05
180,0,23,-7.904885687379324e-06
