level_0,level_1,level_2,control_data_Fz
21,0,6,3.506531045287378e-06
21,0,7,3.2667813261677515e-06
21,0,8,4.907634939087702e-06
21,0,9,7.272320471338114e-06
21,0,10,8.612759248636799e-06
21,0,11,8.052022287233132e-06
21,0,12,6.488233435723682e-06
21,0,13,5.765499822211448e-06
21,0,14,7.053014374429573e-06
21,0,15,9.554540298760536e-06
21,0,16,1.1143735339445772e-05
21,0,17,1.0150807944510993e-05
21,0,18,7.044175540988154e-06
21,0,19,4.147831776170346e-06
21,0,20,3.8091384907683497e-06
21,0,21,6.272922567200623e-06
21,0,22,9.504599580144129e-06
21,0,23,1.0837596507884135e-05
21,0,24,9.296664349964473e-06
21,0,25,6.217204010556697e-06
21,0,26,4.0004488851476286e-06
21,0,27,3.902829906968658e-06
21,0,28,5.194973423489904e-06
21,0,29,6.024649063608966e-06
21,0,30,5.341067014804176e-06
21,0,31,3.698456258094217e-06
21,0,32,2.6513142469767736e-06
21,0,33,3.112329114621752e-06
21,0,34,4.661481285778526e-06
21,0,35,5.9757171565307985e-06
21,0,36,6.16174302281615e-06
22,0,0,-9.635050589950576e-07
22,0,1,1.9160505247715003e-06
22,0,2,3.278315174349623e-06
22,0,3,2.0219131630501804e-06
22,0,4,-1.0643849395263556e-06
22,0,5,-3.7964754139479303e-06
22,0,6,-4.297159530692316e-06
22,0,7,-2.4359142479716124e-06
22,0,8,2.249443729719938e-07
22,0,9,1.7887740153194254e-06
22,0,10,1.4488715566934036e-06
22,0,11,-1.601393502130332e-07
22,0,12,-1.7022363207519806e-06
22,0,13,-2.196349883874969e-06
22,0,14,-1.5256174492567115e-06
22,0,15,-2.9710243313068185e-07
22,0,16,6.85246014861214e-07
22,0,17,8.57484532433797e-07
22,0,18,1.1855202223374027e-07
22,0,19,-1.186617118438821e-06
22,0,20,-2.4134359041834007e-06
22,0,21,-2.9357774547859454e-06
22,0,22,-2.4596624282813615e-06
22,0,23,-1.2251124827091577e-06
22,0,24,1.6314914107445974e-07
22,0,25,1.1219825122521444e-06
22,0,26,1.4458311158600706e-06
22,0,27,1.312437072104302e-06
22,0,28,1.0442251706159231e-06
22,0,29,7.482236126260391e-07
22,0,30,2.4787162061432225e-07
22,0,31,-7.148540241470693e-07
22,0,32,-2.115047604686824e-06
22,0,33,-3.560188686906377e-06
22,0,34,-4.477463220026726e-06
22,0,35,-4.61610368404785e-06
22,0,36,-4.266464447847968e-06
23,0,0,-1.5234618558319186e-06
23,0,1,2.940913007645502e-07
23,0,2,1.374918745138228e-07
23,0,3,-1.9486519085391705e-06
23,0,4,-4.581525786364834e-06
23,0,5,-6.184131872324374e-06
23,0,6,-6.132076032798006e-06
23,0,7,-5.030604081567995e-06
23,0,8,-4.061551650506282e-06
23,0,9,-4.042882634383739e-06
23,0,10,-4.867986062669918e-06
23,0,11,-5.650689574923396e-06
23,0,12,-5.4083921792072e-06
23,0,13,-3.854616500715598e-06
23,0,14,-1.7276763431311781e-06
23,0,15,-3.141789467440574e-07
23,0,16,-4.356199562036611e-07
23,0,17,-1.7423883296462827e-06
23,0,18,-2.9796762181095023e-06
23,0,19,-3.1291220250455212e-06
23,0,20,-2.3649554702819204e-06
23,0,21,-1.8898101470428164e-06
23,0,22,-2.712563259085651e-06
23,0,23,-4.577256618171097e-06
23,0,24,-6.078191745095948e-06
23,0,25,-5.885394508756055e-06
23,0,26,-3.917333073497124e-06
23,0,27,-1.3446572866367793e-06
23,0,28,5.127203243322671e-07
23,0,29,1.2269680338273647e-06
23,0,30,1.3016909372953742e-06
23,0,31,1.3503525425441473e-06
23,0,32,1.3882756527396013e-06
23,0,33,9.461880067668463e-07
23,0,34,-2.2007509742771648e-07
23,0,35,-1.6360176476196218e-06
23,0,36,-2.381176854226579e-06
24,0,0,1.913601437402072e-06
24,0,1,1.3460479950059835e-06
24,0,2,9.080980042911301e-07
24,0,3,2.979437384797258e-07
24,0,4,-5.006975772661726e-07
24,0,5,-1.0731485577548171e-06
24,0,6,-1.0659101621639564e-06
24,0,7,-6.810023579942412e-07
24,0,8,-5.469698034735785e-07
24,0,9,-9.839563209617519e-07
24,0,10,-1.5574735021051724e-06
24,0,11,-1.4922681879846292e-06
24,0,12,-6.069536174839667e-07
24,0,13,3.005209736545435e-07
24,0,14,1.5654798295589182e-07
24,0,15,-1.228496075898583e-06
24,0,16,-2.8747592724358176e-06
24,0,17,-3.5838850260173525e-06
24,0,18,-3.1847514512073458e-06
24,0,19,-2.6465552249293616e-06
24,0,20,-2.892879863245019e-06
24,0,21,-3.626002998688302e-06
24,0,22,-3.569457893247088e-06
24,0,23,-1.9927964173348082e-06
24,0,24,1.362768464175677e-07
24,0,25,8.251440826999537e-07
24,0,26,-1.0134897971556862e-06
24,0,27,-4.259662882568878e-06
24,0,28,-6.438443329432133e-06
24,0,29,-5.967313425361191e-06
24,0,30,-3.6649035428543164e-06
24,0,31,-1.9603221809283406e-06
24,0,32,-2.5906580435233452e-06
24,0,33,-4.960579900647772e-06
24,0,34,-6.714960281913507e-06
24,0,35,-5.948701525506771e-06
24,0,36,-3.0166602750113827e-06
25,0,0,-3.90692481597494e-06
25,0,1,-5.5086592421993116e-06
25,0,2,-4.7013138801288055e-06
25,0,3,-1.9590758093704586e-06
25,0,4,1.2222177429292198e-06
25,0,5,3.2274587764538263e-06
25,0,6,3.334949410272939e-06
25,0,7,2.1225587577428106e-06
25,0,8,8.978986577050558e-07
25,0,9,6.957022937043677e-07
25,0,10,1.6187918177113577e-06
25,0,11,3.0384703220827733e-06
25,0,12,4.270413110104025e-06
25,0,13,5.084856168932931e-06
25,0,14,5.59539120483795e-06
25,0,15,5.881784178534099e-06
25,0,16,5.777198470835736e-06
25,0,17,5.1031391954982895e-06
25,0,18,3.970586899462519e-06
25,0,19,2.819574407290844e-06
25,0,20,2.1241629245217017e-06
25,0,21,2.110258387414863e-06
25,0,22,2.7460908722714086e-06
25,0,23,3.933264146728651e-06
25,0,24,5.527365365706239e-06
25,0,25,7.1491486934352456e-06
25,0,26,8.078432558574638e-06
25,0,27,7.632638994485347e-06
25,0,28,5.8604427031400444e-06
25,0,29,3.887293190645697e-06
25,0,30,3.280198919804005e-06
25,0,31,4.822851841725063e-06
25,0,32,7.716631922839311e-06
25,0,33,1.0081975201667846e-05
25,0,34,1.0425704541207543e-05
25,0,35,8.852438754764402e-06
25,0,36,6.908354510584539e-06
26,0,0,5.250905165695102e-06
26,0,1,5.530304125030399e-06
26,0,2,5.2928572465299765e-06
26,0,3,4.810635144910925e-06
26,0,4,4.323951062218487e-06
26,0,5,3.85721001584582e-06
26,0,6,3.3199645753432367e-06
26,0,7,2.8652352256758725e-06
26,0,8,2.9431907462105632e-06
26,0,9,3.968363002984605e-06
26,0,10,5.785917978570504e-06
26,0,11,7.56426027140409e-06
26,0,12,8.232522063628166e-06
26,0,13,7.278605443618899e-06
26,0,14,5.113790833806295e-06
26,0,15,2.8839835497375914e-06
26,0,16,1.7186630686033598e-06
26,0,17,2.1336915187552234e-06
26,0,18,3.8064558451560257e-06
26,0,19,5.912143839727435e-06
26,0,20,7.571499121742308e-06
26,0,21,8.317953448823889e-06
26,0,22,8.192448271279382e-06
26,0,23,7.625699186009527e-06
26,0,24,7.005516922416416e-06
26,0,25,6.457013756327535e-06
26,0,26,5.823521947070351e-06
26,0,27,5.074583608022273e-06
26,0,28,4.544885882263233e-06
26,0,29,4.8437065555474756e-06
26,0,30,6.197979475062033e-06
26,0,31,8.018991621959828e-06
26,0,32,9.065783659510814e-06
26,0,33,8.412199656800546e-06
26,0,34,6.20907094501437e-06
26,0,35,3.7415412055465005e-06
26,0,36,2.409666958083092e-06
27,0,0,-4.150628654318915e-06
27,0,1,-3.915937908603815e-06
27,0,2,-4.5536421335845e-06
27,0,3,-5.166396735736492e-06
27,0,4,-4.693856751058909e-06
27,0,5,-3.0889631039913827e-06
27,0,6,-1.439818446297054e-06
27,0,7,-8.443002241920246e-07
27,0,8,-1.3699724353915627e-06
27,0,9,-2.046286166229358e-06
27,0,10,-1.926168471580553e-06
27,0,11,-9.398892101663883e-07
27,0,12,1.535804267553082e-07
27,0,13,7.042450866159482e-07
27,0,14,7.809189017230666e-07
27,0,15,9.976637705637795e-07
27,0,16,1.6696775013369877e-06
27,0,17,2.4671100986062186e-06
27,0,18,2.7449163507960373e-06
27,0,19,2.303840699593025e-06
27,0,20,1.5488940565565643e-06
27,0,21,1.0604712928168387e-06
27,0,22,8.774384826901513e-07
27,0,23,5.278946979606431e-07
27,0,24,-4.5627057941195477e-07
27,0,25,-1.8928453128068005e-06
27,0,26,-3.170952233588542e-06
27,0,27,-3.795862778307687e-06
27,0,28,-3.902407901420747e-06
27,0,29,-3.872230866766249e-06
27,0,30,-3.863639052089512e-06
27,0,31,-3.546591013316489e-06
27,0,32,-2.669980352716227e-06
27,0,33,-1.4806068286436693e-06
27,0,34,-7.506005770645422e-07
27,0,35,-9.608007674085089e-07
27,0,36,-1.934619860273243e-06
28,0,0,-2.9856044865629366e-06
28,0,1,-3.397750747961934e-06
28,0,2,-3.356900610924148e-06
28,0,3,-3.832129789576005e-06
28,0,4,-4.9797109400857e-06
28,0,5,-5.867843079739705e-06
28,0,6,-5.468703320365634e-06
28,0,7,-3.743841863378388e-06
28,0,8,-1.75953066793968e-06
28,0,9,-6.30913846486594e-07
28,0,10,-5.492441769081929e-07
28,0,11,-7.167238088575711e-07
28,0,12,-3.040837827776237e-07
28,0,13,7.636918894716725e-07
28,0,14,1.8786526477741468e-06
28,0,15,2.619737136157503e-06
28,0,16,3.2608179512183056e-06
28,0,17,4.496612085561075e-06
28,0,18,6.528373439287742e-06
28,0,19,8.574461517568102e-06
28,0,20,9.303690014741419e-06
28,0,21,7.927067899688226e-06
28,0,22,4.891166172580475e-06
28,0,23,1.6975347787705772e-06
28,0,24,-1.8443612636638268e-07
28,0,25,-3.0214121575252794e-07
28,0,26,5.338693961192949e-07
28,0,27,1.0132703360808782e-06
28,0,28,3.792619565627572e-07
28,0,29,-9.44692069859079e-07
28,0,30,-1.8123888637039078e-06
28,0,31,-1.3664045785728124e-06
28,0,32,1.3279250395105223e-07
28,0,33,1.5115027279211611e-06
28,0,34,1.6360087345714116e-06
28,0,35,3.8015085122278056e-07
28,0,36,-1.3226782554472813e-06
29,0,0,-1.1298768354316979e-06
29,0,1,-6.434153515708358e-07
29,0,2,4.2197930898847416e-07
29,0,3,1.5852116357310543e-06
29,0,4,1.82213409957862e-06
29,0,5,4.2183333508666443e-07
29,0,6,-2.2977498134844904e-06
29,0,7,-5.109967318023067e-06
29,0,8,-6.640332238744306e-06
29,0,9,-6.277530431226348e-06
29,0,10,-4.511406290398445e-06
29,0,11,-2.5548223146490347e-06
29,0,12,-1.4507593948740046e-06
29,0,13,-1.4042926732217264e-06
29,0,14,-1.7069926143152466e-06
29,0,15,-1.3853211591568666e-06
29,0,16,-7.610209109712436e-09
29,0,17,1.9176188574586075e-06
29,0,18,3.364230774531785e-06
29,0,19,3.599748069044173e-06
29,0,20,2.7770653518923046e-06
29,0,21,1.7356551583697853e-06
29,0,22,1.259828532639431e-06
29,0,23,1.3758651426016278e-06
29,0,24,1.4144035259719995e-06
29,0,25,6.742207561241527e-07
29,0,26,-8.436340193130487e-07
29,0,27,-2.3857774422945813e-06
29,0,28,-3.0728694131047557e-06
29,0,29,-2.7038901355813644e-06
29,0,30,-1.936105974638085e-06
29,0,31,-1.6990856491591502e-06
29,0,32,-2.305993109786314e-06
29,0,33,-3.200177572972924e-06
29,0,34,-3.5318062672241586e-06
29,0,35,-3.117940333217424e-06
29,0,36,-2.6971020308240613e-06
30,0,0,-2.2024907921928467e-06
30,0,1,-2.9671799426198736e-06
30,0,2,-3.1583444540468142e-06
30,0,3,-2.8221242666747305e-06
30,0,4,-2.04658775467696e-06
30,0,5,-8.898795518505598e-07
30,0,6,4.943705408548038e-07
30,0,7,1.8896960964055146e-06
30,0,8,3.1036918252092492e-06
30,0,9,4.101053188780183e-06
30,0,10,4.933326709604101e-06
30,0,11,5.6060988680204195e-06
30,0,12,5.963939199967334e-06
30,0,13,5.832422989950298e-06
30,0,14,5.217585644900211e-06
30,0,15,4.420831166890727e-06
30,0,16,3.8580867687513934e-06
30,0,17,3.7649257698690625e-06
30,0,18,3.9539227734904396e-06
30,0,19,3.922297823249143e-06
30,0,20,3.1787760709276575e-06
30,0,21,1.6748943630240945e-06
30,0,22,-1.203493315841146e-07
30,0,23,-1.4781283645949359e-06
30,0,24,-1.894118059711427e-06
30,0,25,-1.4035193298652851e-06
30,0,26,-5.698391390399086e-07
30,0,27,-9.627724610018629e-08
30,0,28,-4.51793637150501e-07
30,0,29,-1.637999800402202e-06
30,0,30,-3.292657542212419e-06
30,0,31,-4.911808792235273e-06
30,0,32,-6.103932628326975e-06
30,0,33,-6.664326892121908e-06
30,0,34,-6.563826270886901e-06
30,0,35,-5.846480140270368e-06
30,0,36,-4.640118346309189e-06
31,0,0,-5.457034503168008e-06
31,0,1,-5.409604717561672e-06
31,0,2,-5.145639155949676e-06
31,0,3,-4.734140818585876e-06
31,0,4,-3.785150749550584e-06
31,0,5,-2.046553739574607e-06
31,0,6,-9.774818327196609e-08
31,0,7,8.198267218468034e-07
31,0,8,-7.46004058985391e-08
31,0,9,-2.2220682116370563e-06
31,0,10,-4.060474808763336e-06
31,0,11,-4.441351914253672e-06
31,0,12,-3.616356170141788e-06
31,0,13,-2.821379572401822e-06
31,0,14,-2.8062484907218955e-06
31,0,15,-2.991484733695402e-06
31,0,16,-2.1585661992193746e-06
31,0,17,-2.978792723574351e-08
31,0,18,2.1040030646617976e-06
31,0,19,2.4380773902025425e-06
31,0,20,4.5135280506198273e-07
31,0,21,-2.48318505390171e-06
31,0,22,-4.256396341349315e-06
31,0,23,-3.944456752493332e-06
31,0,24,-2.538153277405493e-06
31,0,25,-1.9729141352620215e-06
31,0,26,-3.328063807682153e-06
31,0,27,-5.997379137862534e-06
31,0,28,-8.266504424171586e-06
31,0,29,-8.735895374346826e-06
31,0,30,-7.235391347917039e-06
31,0,31,-4.812818659823479e-06
31,0,32,-2.9115103167916316e-06
31,0,33,-2.614782572746296e-06
31,0,34,-4.1261214097197555e-06
31,0,35,-6.806394332230378e-06
31,0,36,-9.548015947470677e-06
32,0,0,2.7808608552383008e-06
32,0,1,3.232558131423713e-06
32,0,2,3.560420426159842e-06
32,0,3,3.57052564004288e-06
32,0,4,2.9311193866519346e-06
32,0,5,1.5416615726813532e-06
32,0,6,-1.8714044069029927e-07
32,0,7,-1.5197068250007544e-06
32,0,8,-1.927305703772596e-06
32,0,9,-1.5807749386107536e-06
32,0,10,-1.2306119244043161e-06
32,0,11,-1.5801746720986388e-06
32,0,12,-2.5706253310246437e-06
32,0,13,-3.4129549530169726e-06
32,0,14,-3.231655185070338e-06
32,0,15,-1.8972385360797086e-06
32,0,16,-1.2919099582783496e-07
32,0,17,1.067589726054748e-06
32,0,18,1.2969941246864905e-06
32,0,19,9.55067949369398e-07
32,0,20,8.227715747855557e-07
32,0,21,1.2819130652159068e-06
32,0,22,2.1362941288325987e-06
32,0,23,2.8576203902223386e-06
32,0,24,3.166501530249625e-06
32,0,25,3.0647898258516905e-06
32,0,26,2.7200454902096905e-06
32,0,27,2.1575493841276408e-06
32,0,28,1.4567427787071877e-06
32,0,29,8.592515897162028e-07
32,0,30,8.547575944288367e-07
32,0,31,1.6938058504377428e-06
32,0,32,3.154992784121897e-06
32,0,33,4.460241755693096e-06
32,0,34,4.8917806272101485e-06
32,0,35,4.180843160155685e-06
32,0,36,2.847602669730915e-06
33,0,0,-1.2056003649855084e-05
33,0,1,-1.2398162110122471e-05
33,0,2,-1.1290388088111027e-05
33,0,3,-9.851846845242704e-06
33,0,4,-9.0179231372073e-06
33,0,5,-8.770395055484324e-06
33,0,6,-8.498817023105054e-06
33,0,7,-7.817670237350019e-06
33,0,8,-7.027744245663198e-06
33,0,9,-6.744527591310851e-06
33,0,10,-7.289819149660975e-06
33,0,11,-8.347033996649591e-06
33,0,12,-9.26236257487703e-06
33,0,13,-9.4760705499138e-06
33,0,14,-8.844896496989151e-06
33,0,15,-7.54859367923578e-06
33,0,16,-5.936421527860447e-06
33,0,17,-4.345523913068121e-06
33,0,18,-3.144977792114619e-06
33,0,19,-2.6485504744358426e-06
33,0,20,-2.991879454401853e-06
33,0,21,-3.883654484188623e-06
33,0,22,-4.715854881637429e-06
33,0,23,-4.901266293293107e-06
33,0,24,-4.412884002068213e-06
33,0,25,-3.8089027497381373e-06
33,0,26,-3.832749337376085e-06
33,0,27,-4.62995310577494e-06
33,0,28,-5.572447927351264e-06
33,0,29,-5.731608774937446e-06
33,0,30,-4.862724817640703e-06
33,0,31,-3.696022450236006e-06
33,0,32,-3.38027389751224e-06
33,0,33,-4.2611839215307885e-06
33,0,34,-5.477929962353667e-06
33,0,35,-5.658626917202984e-06
33,0,36,-4.404176135865801e-06
34,0,0,-7.3115415214418085e-06
34,0,1,-5.908729232768217e-06
34,0,2,-4.0144212705602305e-06
34,0,3,-2.0390807852966637e-06
34,0,4,-5.732784387806476e-07
34,0,5,-1.3577138336084164e-07
34,0,6,-8.844745157068521e-07
34,0,7,-2.409836851695915e-06
34,0,8,-3.827798411943739e-06
34,0,9,-4.176756982298671e-06
34,0,10,-3.049868837451004e-06
34,0,11,-9.981840924904172e-07
34,0,12,6.445523109144641e-07
34,0,13,6.682996272042337e-07
34,0,14,-1.0774305498240409e-06
34,0,15,-3.391010300727714e-06
34,0,16,-4.574647095933885e-06
34,0,17,-3.7854101374433947e-06
34,0,18,-1.8440243640839023e-06
34,0,19,-6.209532877380284e-07
34,0,20,-1.518702742835035e-06
34,0,21,-4.203709676288398e-06
34,0,22,-6.8553316962768375e-06
34,0,23,-7.658606887597319e-06
34,0,24,-6.3550048290566315e-06
34,0,25,-4.296988181887949e-06
34,0,26,-3.1562653491275803e-06
34,0,27,-3.3586897689281362e-06
34,0,28,-3.936193447307771e-06
34,0,29,-3.7307964349796456e-06
34,0,30,-2.8334058210225706e-06
34,0,31,-2.609542427994477e-06
34,0,32,-4.3481330715074466e-06
34,0,33,-7.716970982469184e-06
34,0,34,-1.0760741294056045e-05
34,0,35,-1.1373561016029654e-05
34,0,36,-9.08886226981114e-06
35,0,0,2.5560128432313957e-06
35,0,1,8.143036332890465e-07
35,0,2,-4.657003570446564e-07
35,0,3,-3.8087303550148474e-07
35,0,4,1.065308258561354e-06
35,0,5,2.8744325819340727e-06
35,0,6,3.949724909682383e-06
35,0,7,4.0143401436316234e-06
35,0,8,3.6419668137295806e-06
35,0,9,3.3850200047346943e-06
35,0,10,3.0761774272833374e-06
35,0,11,2.1140646227985e-06
35,0,12,3.9419065293115597e-07
35,0,13,-1.2368474201725874e-06
35,0,14,-1.6134587225996323e-06
35,0,15,-3.9053880427544543e-07
35,0,16,1.4655129452975996e-06
35,0,17,2.4334085900308908e-06
35,0,18,1.7177115552321863e-06
35,0,19,-7.964243996399247e-08
35,0,20,-1.5118610688389994e-06
35,0,21,-1.4559224144739642e-06
35,0,22,1.595514784085857e-08
35,0,23,1.8306784386312166e-06
35,0,24,2.7552614893849782e-06
35,0,25,2.320602869095416e-06
35,0,26,1.0782355435965754e-06
35,0,27,1.8850500108643782e-07
35,0,28,5.562983088697286e-07
35,0,29,2.2186099489315028e-06
35,0,30,4.2264004780421095e-06
35,0,31,5.267830134751537e-06
35,0,32,4.50420563883827e-06
35,0,33,2.211247225413057e-06
35,0,34,-4.150806096737875e-07
35,0,35,-2.0071527914162205e-06
35,0,36,-1.971988087742877e-06
36,0,0,-1.3767790938410584e-06
36,0,1,-5.542309819070581e-07
36,0,2,8.031343105890777e-07
36,0,3,2.2032443995139653e-06
36,0,4,3.0272784439138643e-06
36,0,5,2.902015191963634e-06
36,0,6,2.0499587058898423e-06
36,0,7,1.2444436109844572e-06
36,0,8,1.3732747197534379e-06
36,0,9,2.773361161815727e-06
36,0,10,4.905489986751078e-06
36,0,11,6.604434118532524e-06
36,0,12,6.923879221577259e-06
36,0,13,5.863631027814089e-06
36,0,14,4.407844309951652e-06
36,0,15,3.6294699925431227e-06
36,0,16,3.733290633286954e-06
36,0,17,3.85273893982528e-06
36,0,18,3.006911401157809e-06
36,0,19,1.2285274534662617e-06
36,0,20,-2.287697986941242e-07
36,0,21,-1.0247976131634312e-07
36,0,22,1.4922301711055286e-06
36,0,23,2.813266697642176e-06
36,0,24,1.9595483828245417e-06
36,0,25,-1.3610388326008068e-06
36,0,26,-5.393407708075384e-06
36,0,27,-7.821177976568086e-06
36,0,28,-7.645106348043028e-06
36,0,29,-5.846472136716873e-06
36,0,30,-4.1337087784328866e-06
36,0,31,-3.330366284503471e-06
36,0,32,-2.8965192972978652e-06
36,0,33,-2.0514269941582637e-06
36,0,34,-9.601663948445693e-07
36,0,35,-7.331762044599225e-07
36,0,36,-2.0884537973117645e-06
37,0,0,6.705280347759355e-06
37,0,1,7.210163419705455e-06
37,0,2,7.406753249008255e-06
37,0,3,6.842061804582353e-06
37,0,4,5.742331717631133e-06
37,0,5,4.493455775101009e-06
37,0,6,3.329027508282512e-06
37,0,7,2.4462717556886817e-06
37,0,8,2.3828461408270874e-06
37,0,9,3.7057271226464147e-06
37,0,10,6.357845362951536e-06
37,0,11,9.182150234155731e-06
37,0,12,1.0700197322250488e-05
37,0,13,1.0320713198866144e-05
37,0,14,9.033640661079668e-06
37,0,15,8.496281351838726e-06
37,0,16,9.582338822835515e-06
37,0,17,1.1491201610871798e-05
37,0,18,1.2664347202637747e-05
37,0,19,1.2247516315859052e-05
37,0,20,1.0973151965830874e-05
37,0,21,1.0258540867722269e-05
37,0,22,1.0901997464878444e-05
37,0,23,1.2316348331106427e-05
37,0,24,1.339360043806732e-05
37,0,25,1.3582509038802368e-05
37,0,26,1.3429955488424082e-05
37,0,27,1.3674376736199506e-05
37,0,28,1.4356745155256166e-05
37,0,29,1.4465145283790604e-05
37,0,30,1.3057663649248532e-05
37,0,31,1.0237690883272376e-05
37,0,32,7.442914758889595e-06
37,0,33,6.258267333155755e-06
37,0,34,7.319718970326243e-06
37,0,35,9.697646745631793e-06
37,0,36,1.1850321056186346e-05
38,0,0,-5.668158785617481e-06
38,0,1,-6.381589723383481e-06
38,0,2,-5.448000674059623e-06
38,0,3,-4.566552956765374e-06
38,0,4,-4.723259623811723e-06
38,0,5,-5.152620437384514e-06
38,0,6,-4.267243702920059e-06
38,0,7,-1.5491014213516585e-06
38,0,8,1.5622085134920998e-06
38,0,9,2.708046708329345e-06
38,0,10,7.19963701881975e-07
38,0,11,-3.212459753406565e-06
38,0,12,-6.332356227857711e-06
38,0,13,-6.505337029542207e-06
38,0,14,-3.810897089749903e-06
38,0,15,-3.5808284871275583e-07
38,0,16,1.4976493044173238e-06
38,0,17,8.585616470251569e-07
38,0,18,-1.3378905550052864e-06
38,0,19,-3.480678839903195e-06
38,0,20,-4.637519010412789e-06
38,0,21,-5.101797145096355e-06
38,0,22,-5.6606620025779965e-06
38,0,23,-6.658889568915806e-06
38,0,24,-7.632418532966352e-06
38,0,25,-7.942505299188274e-06
38,0,26,-7.482981275280657e-06
38,0,27,-6.856423817531e-06
38,0,28,-6.676573056564822e-06
38,0,29,-6.969780328466076e-06
38,0,30,-7.153412404660691e-06
38,0,31,-6.8134025347087895e-06
38,0,32,-6.202312307885844e-06
38,0,33,-6.077669695129351e-06
38,0,34,-6.699666218780594e-06
38,0,35,-7.323089921539125e-06
38,0,36,-6.632095854602318e-06
39,0,0,-1.3625588711185303e-06
39,0,1,-3.7481441371797633e-06
39,0,2,-4.885981688905233e-06
39,0,3,-4.699470516239784e-06
39,0,4,-3.8932449240627865e-06
39,0,5,-3.160976531752966e-06
39,0,6,-2.610510312270526e-06
39,0,7,-2.0679144962566266e-06
39,0,8,-1.6145772192005395e-06
39,0,9,-1.716880822759208e-06
39,0,10,-2.577638080976632e-06
39,0,11,-3.631801209397445e-06
39,0,12,-3.75219248005662e-06
39,0,13,-2.2862061427596935e-06
39,0,14,2.673611146569278e-07
39,0,15,2.4747423963582867e-06
39,0,16,3.1345025957813866e-06
39,0,17,2.132206313885097e-06
39,0,18,4.622531446998941e-07
39,0,19,-7.273157843122514e-07
39,0,20,-9.334997369428124e-07
39,0,21,-5.858009986675492e-07
39,0,22,-4.824210535880288e-07
39,0,23,-1.1748280660398293e-06
39,0,24,-2.5333351382015847e-06
39,0,25,-3.923598400692058e-06
39,0,26,-4.5751324023139825e-06
39,0,27,-4.204925488823845e-06
39,0,28,-3.1973756016539492e-06
39,0,29,-2.4563818808431826e-06
39,0,30,-2.6850293979728312e-06
39,0,31,-3.909265491574301e-06
39,0,32,-5.404606498404129e-06
39,0,33,-6.428109286678719e-06
39,0,34,-6.8044152717298295e-06
39,0,35,-7.083510096032321e-06
39,0,36,-7.794145610841297e-06
40,0,0,-8.051293236269327e-06
40,0,1,-7.304680293309393e-06
40,0,2,-6.079770264123867e-06
40,0,3,-5.260413751044887e-06
40,0,4,-5.034960197456518e-06
40,0,5,-4.813629929109549e-06
